Country,Region,State,Territory,City
India,Northern,Uttar Pradesh,,Ahraura
India,Eastern,West Bengal,,Aiho
India,Northern,Uttar Pradesh,,Ailum
India,Northern,Uttar Pradesh,,Air
India,Eastern,West Bengal,,Aistala
India,Northeastern,Mizoram,,Aizawl
India,Central,Madhya Pradesh,,Ajaigarh
India,Northern,Uttar Pradesh,,Ajhuwa
India,Northern,Rajasthan,,Ajmer
India,Northern,Punjab,,Ajnala
India,Western,Maharashtra,,Ajra
India,Northern,Punjab,,Akalgarh
India,Central,Chhattisgarh,,Akaltara
India,Southern,Kerala,,Akathiyoor
India,Northern,Uttar Pradesh,,Akbarpur
India,Northern,Uttar Pradesh,,Akbarpur
India,Northern,Jammu & Kashmir,,Akhnoor
India,Western,Maharashtra,,Akkalkot
India,Southern,Andhra Pradesh,,Akkarampalle
India,Southern,Andhra Pradesh,,Akkayapalle
India,Northern,Rajasthan,,Aklera
India,Central,Madhya Pradesh,,Akoda
India,Central,Madhya Pradesh,,Akodia
India,Western,Maharashtra,,Akola
India,Western,Maharashtra,,Akot
India,Southern,Tamil Nadu,,Alagappapuram
India,Southern,Tamil Nadu,,Alampalayam
India,Central,Madhya Pradesh,,Alampur
India,Southern,Karnataka,,Aland
India,Western,Maharashtra,,Alandi
India,Southern,Tamil Nadu,,Alandur
India,Western,Gujarat,,Alang
India,Southern,Tamil Nadu,,Alanganallur
India,Southern,Tamil Nadu,,Alangayam
India,Southern,Tamil Nadu,,Alangudi
India,Southern,Tamil Nadu,,Alangulam
India,Southern,Tamil Nadu,,Alangulam
India,Southern,Tamil Nadu,,Alanthurai
India,Southern,Tamil Nadu,,Alapakkam
India,Southern,Kerala,,Alappuzha
India,Northern,Punjab,,Alawalpur
India,Western,Goa,,Aldona
India,Northern,Delhi,,Ali
India,Western,Maharashtra,,Alibag
India,Northern,Uttar Pradesh,,Aliganj
India,Northern,Uttar Pradesh,,Aligarh
India,Eastern,West Bengal,,Alipurduar
India,Eastern,West Bengal,,Alipurduar
India,Central,Madhya Pradesh,,Alirajpur
India,Northern,Uttar Pradesh,,Allahabad
India,Northern,Uttar Pradesh,,Allahabad
India,Northern,Uttar Pradesh,,Allahganj
India,Northern,Uttar Pradesh,,Allapur
India,Southern,Tamil Nadu,,Allapuram
India,Northern,Uttaranchal,,Almora
India,Northern,Uttaranchal,,Almora
India,Southern,Karnataka,,Alnavar
India,Northeastern,Arunachal Pradesh,,Along
India,Central,Madhya Pradesh,,Alot
India,Eastern,West Bengal,,Alpur
India,Southern,Karnataka,,Alur
India,Southern,Tamil Nadu,,Alur
India,Southern,Kerala,,Aluva
India,Southern,Andhra Pradesh,,Alwal
India,Northern,Rajasthan,,Alwar
India,Southern,Tamil Nadu,,Alwarkurichi
India,Southern,Tamil Nadu,,Alwarthirunagiri
India,Southern,Andhra Pradesh,,Amadalavalasa
India,Southern,Andhra Pradesh,,Amalapuram
India,Western,Maharashtra,,Amalner
India,Central,Madhya Pradesh,,Amanganj
India,Northern,Uttar Pradesh,,Amanpur
India,Central,Madhya Pradesh,,Amarkantak
India,Central,Madhya Pradesh,,Amarpatan
India,Northeastern,Tripura,,Amarpur
India,Eastern,Bihar,,Amarpur
India,Central,Madhya Pradesh,,Amarwara
India,Western,Maharashtra,,Ambad
India,Central,Madhya Pradesh,,Ambada
India,Central,Chhattisgarh,,Ambagarh
India,Central,Madhya Pradesh,,Ambah
India,Western,Gujarat,,Ambaji
India,Northern,Haryana,,Ambala
India,Northern,Haryana,,Ambala
India,Northern,Haryana,,Ambala
India,Western,Maharashtra,,Ambarnath
India,Southern,Tamil Nadu,,Ambasamudram
India,Northeastern,Tripura,,Ambassa
India,Southern,Tamil Nadu,,Ambattur
India,Northern,Uttar Pradesh,,Ambehta
India,Western,Maharashtra,,Ambejogai
India,Southern,Karnataka,,Ambikanagara
India,Central,Chhattisgarh,,Ambikapur
India,Northeastern,Assam,,Ambikapur
India,Western,Maharashtra,,Ambivali
India,Southern,Tamil Nadu,,Ambur
India,Northern,Rajasthan,,Amet
India,Northern,Uttar Pradesh,,Amethi
India,Northern,Uttar Pradesh,,Amethi
India,Northeastern,Assam,,Amguri
India,Northern,Uttar Pradesh,,Amila
India,Northern,Uttar Pradesh,,Amilo
India,Northern,Uttar Pradesh,,Aminagar
India,Northern,Uttar Pradesh,,Aminagar
India,Southern,Lakshadweep,,Amini
India,Eastern,West Bengal,,Amkula
India,Central,Madhya Pradesh,,Amla
India,Eastern,Jharkhand,,Amlabad
India,Central,Madhya Pradesh,,Amlai
India,Western,Dadra Nagar Haveli,,Amli
India,Northern,Punjab,,Amloh
India,Southern,Tamil Nadu,,Ammainaickanur
India,Southern,Tamil Nadu,,Ammapettai
India,Southern,Tamil Nadu,,Ammapettai
India,Southern,Tamil Nadu,,Ammavarikuppam
India,Southern,Tamil Nadu,,Ammoor
India,Eastern,West Bengal,,Amodghata
India,Northern,Uttar Pradesh,,Amraudha
India,Western,Maharashtra,,Amravati
India,Western,Gujarat,,Amreli
India,Northern,Punjab,,Amritsar
India,Northern,Punjab,,Amritsar
India,Northern,Uttar Pradesh,,Amroha
India,Eastern,West Bengal,,Amtala
India,Southern,Tamil Nadu,,Anaimalai
India,Southern,Tamil Nadu,,Anaiyur
India,Southern,Tamil Nadu,,Anaiyur
India,Southern,Andhra Pradesh,,Anakapalle
India,Southern,Tamil Nadu,,Anakaputhur
India,Western,Gujarat,,Anand
India,Northeastern,Assam,,Anand
India,Northeastern,Orissa,,Anandapur
India,Northern,Uttar Pradesh,,Anandnagar
India,Northern,Punjab,,Anandpur
India,Southern,Andhra Pradesh,,Anantapur
India,Southern,Tamil Nadu,,Ananthapuram
India,Northern,Jammu & Kashmir,,Anantnag
India,Southern,Kerala,,Ancharakandy
India,Western,Gujarat,,Andada
India,Southern,Tamil Nadu,,Andipalayam
India,Southern,Tamil Nadu,,Andipatti
India,Northeastern,Manipur,,Andro
India,Eastern,West Bengal,,Andul
India,Southern,Karnataka,,Anekal
India,Southern,Kerala,,Angamaly
India,Eastern,Jharkhand,,Angarpathar
India,Central,Madhya Pradesh,,Anjad
India,Western,Maharashtra,,Anjangaon
India,Western,Gujarat,,Anjar
India,Southern,Tamil Nadu,,Anjugramam
India,Western,Gujarat,,Anklav
India,Western,Gujarat,,Anklesvar
India,Western,Gujarat,,Anklesvar
India,Southern,Karnataka,,Ankola
India,Eastern,West Bengal,,Anksa
India,Eastern,West Bengal,,Ankurhati
India,Southern,Tamil Nadu,,Annamalai
India,Southern,Tamil Nadu,,Annavasal
India,Southern,Karnataka,,Annigeri
India,Southern,Tamil Nadu,,Annur
India,Northern,Uttar Pradesh,,Anpara
India,Northern,Rajasthan,,Antah
India,Central,Madhya Pradesh,,Antari
India,Southern,Tamil Nadu,,Anthiyur
India,Northern,Uttar Pradesh,,Antu
India,Northeastern,Orissa,,Anugul
India,Eastern,West Bengal,,Anup
India,Northern,Rajasthan,,Anupgarh
India,Central,Madhya Pradesh,,Anuppur
India,Northern,Uttar Pradesh,,Anupshahr
India,Northern,Uttar Pradesh,,Aonla
India,Southern,Tamil Nadu,,Appakudal
India,Western,Goa,,Aquem
India,Eastern,Jharkhand,,Ara
India,Southern,Tamil Nadu,,Arachalur
India,Southern,Tamil Nadu,,Arakandanallur
India,Southern,Tamil Nadu,,Arakonam
India,Southern,Tamil Nadu,,Aralvaimozhi
India,Eastern,West Bengal,,Arambag
India,Central,Chhattisgarh,,Arang
India,Southern,Tamil Nadu,,Arani
India,Southern,Tamil Nadu,,Arani
India,Southern,Tamil Nadu,,Aranthangi
India,Eastern,Bihar,,Araria
India,Southern,Tamil Nadu,,Arasiramani
India,Southern,Tamil Nadu,,Aravakurichi
India,Southern,Tamil Nadu,,Aravankad
India,Southern,Tamil Nadu,,Arcot
India,Eastern,Bihar,,Areraj
India,Eastern,West Bengal,,Argari
India,Southern,Tamil Nadu,,Arimalam
India,Southern,Tamil Nadu,,Ariyalur
India,Southern,Tamil Nadu,,Ariyappampalayam
India,Southern,Tamil Nadu,,Ariyur
India,Southern,Karnataka,,Arkalgud
India,Northern,Himachal Pradesh,,Arki
India,Northern,Uttar Pradesh,,Armapur
India,Northern,Jammu & Kashmir,,Arnia
India,Central,Madhya Pradesh,,Aron
India,Southern,Kerala,,Arookutty
India,Southern,Kerala,,Aroor
India,Eastern,West Bengal,,Arra
India,Eastern,Bihar,,Arrah
India,Southern,Karnataka,,Arsikere
India,Southern,Tamil Nadu,,Arumanai
India,Southern,Tamil Nadu,,Arumbavur
India,Southern,Tamil Nadu,,Arumuganeri
India,Southern,Tamil Nadu,,Aruppukkottai
India,Western,Maharashtra,,Arvi
India,Northern,Haryana,,Asan
India,Eastern,West Bengal,,Asansol
India,Eastern,Bihar,,Asarganj
India,Central,Madhya Pradesh,,Ashok
India,Southern,Tamil Nadu,,Ashokapuram
India,Eastern,West Bengal,,Ashoknagar
India,Northern,Uttar Pradesh,,Ashrafpur
India,Central,Madhya Pradesh,,Ashta
India,Western,Maharashtra,,Ashta
India,Southern,Andhra Pradesh,,Asifabad
India,Northeastern,Orissa,,Asika
India,Northern,Rajasthan,,Asind
India,Northern,Delhi,,Asola
India,Northern,Haryana,,Assandh
India,Northern,Uttar Pradesh,,Atarra
India,Northern,Uttar Pradesh,,Atasu
India,Northern,Haryana,,Ateli
India,Northeastern,Orissa,,Athagad
India,Southern,Tamil Nadu,,Athani
India,Southern,Tamil Nadu,,Athanur
India,Southern,Tamil Nadu,,Athimarapatti
India,Southern,Tamil Nadu,,Athipattu
India,Northeastern,Orissa,,Athmallik
India,Southern,Karnataka,,Athni
India,Southern,Tamil Nadu,,Athur
India,Southern,Tamil Nadu,,Athur
India,Northern,Uttar Pradesh,,Atrauli
India,Northern,Uttar Pradesh,,Atraulia
India,Southern,Tamil Nadu,,Attayampatti
India,Southern,Kerala,,Attingal
India,Southern,Tamil Nadu,,Attur
India,Western,Gujarat,,Atul
India,Southern,Karnataka,,Aurad
India,Northern,Uttar Pradesh,,Auraiya
India,Eastern,West Bengal,,Aurangabad
India,Northern,Uttar Pradesh,,Aurangabad
India,Western,Maharashtra,,Aurangabad
India,Western,Maharashtra,,Aurangabad
India,Eastern,Bihar,,Aurangabad
India,Northern,Uttar Pradesh,,Aurangabad
India,Northern,Uttar Pradesh,,Auras
India,Western,Maharashtra,,Ausa
India,Southern,Tamil Nadu,,Avadattur
India,Southern,Tamil Nadu,,Avadi
India,Southern,Tamil Nadu,,Avalpoondurai
India,Southern,Tamil Nadu,,Avanashi
India,Southern,Tamil Nadu,,Avaniapuram
India,Southern,Kerala,,Avinissery
India,Northern,Uttar Pradesh,,Awagarh
India,Northern,Jammu & Kashmir,,Awantipora
India,Southern,Tamil Nadu,,Ayakudi
India,Southern,Tamil Nadu,,Aygudi
India,Northern,Uttar Pradesh,,Ayodhya
India,Southern,Tamil Nadu,,Ayothiapattinam
India,Southern,Tamil Nadu,,Ayyalur
India,Southern,Tamil Nadu,,Ayyampalayam
India,Southern,Tamil Nadu,,Ayyampettai
India,Southern,Tamil Nadu,,Ayyampettai
India,Northern,Uttar Pradesh,,Azamgarh
India,Southern,Tamil Nadu,,Azhagiapandiapuram
India,Southern,Kerala,,Azhikode
India,Southern,Kerala,,Azhikode
India,Northern,Uttar Pradesh,,Azizpur
India,Northern,Uttar Pradesh,,Azmatgarh
India,Southern,Tamil Nadu,,B.
India,Southern,Tamil Nadu,,B.
India,Central,Madhya Pradesh,,Babai
India,Northern,Delhi,,Babar
India,Northern,Uttar Pradesh,,Babarpur
India,Northern,Uttar Pradesh,,Baberu
India,Western,Maharashtra,,Babhulgaon
India,Northern,Uttar Pradesh,,Babina
India,Northern,Haryana,,Babiyal
India,Eastern,West Bengal,,Bablari
India,Northern,Uttar Pradesh,,Babrala
India,Eastern,Jharkhand,,Babua
India,Northern,Uttar Pradesh,,Babugarh
India,Northern,Uttar Pradesh,,Bachhraon
India,Northern,Uttar Pradesh,,Bachhrawan
India,Northern,Uttar Pradesh,,Bad
India,Central,Madhya Pradesh,,Bada
India,Central,Madhya Pradesh,,Badagaon
India,Central,Madhya Pradesh,,Badagoan
India,Southern,Karnataka,,Badami
India,Northern,Jammu & Kashmir,,Badami
India,Northeastern,Assam,,Badarpur
India,Northeastern,Assam,,Badarpur
India,Central,Madhya Pradesh,,Badarwas
India,Central,Madhya Pradesh,,Badawada
India,Northern,Himachal Pradesh,,Baddi
India,Central,Chhattisgarh,,Bade
India,Southern,Andhra Pradesh,,Badepalle
India,Northern,Jammu & Kashmir,,Badgam
India,Eastern,West Bengal,,Badhagachhi
India,Northeastern,Tripura,,Badharghat
India,Northern,Punjab,,Badhni
India,Central,Madhya Pradesh,,Badi
India,Central,Madhya Pradesh,,Badkuhi
India,Western,Maharashtra,,Badlapur
India,Central,Madhya Pradesh,,Badnagar
India,Central,Madhya Pradesh,,Badnawar
India,Central,Madhya Pradesh,,Badod
India,Central,Madhya Pradesh,,Badoda
India,Central,Madhya Pradesh,,Badra
India,Northern,Uttaranchal,,Badrinathpuri
India,Eastern,West Bengal,,Baduria
India,Eastern,Bihar,,Bagaha
India,Southern,Karnataka,,Bagalkot
India,Western,Gujarat,,Bagasara
India,Central,Chhattisgarh,,Bagbahara
India,Eastern,Jharkhand,,Bagbera
India,Southern,Karnataka,,Bagepalli
India,Northern,Uttaranchal,,Bageshwar
India,Northern,Rajasthan,,Baggar
India,Central,Madhya Pradesh,,Bagh
India,Northern,Punjab,,Bagha
India,Northeastern,Meghalaya,,Baghmara
India,Northern,Uttar Pradesh,,Baghpat
India,Central,Madhya Pradesh,,Bagli
India,Eastern,West Bengal,,Bagnan
India,Northern,Rajasthan,,Bagru
India,Northern,Uttar Pradesh,,Bah
India,Eastern,Bihar,,Bahadurganj
India,Northern,Uttar Pradesh,,Bahadurganj
India,Northern,Haryana,,Bahadurgarh
India,Eastern,West Bengal,,Baharampur
India,Northeastern,Assam,,Bahbari
India,Northern,Uttar Pradesh,,Baheri
India,Eastern,West Bengal,,Bahirgram
India,Northern,Uttar Pradesh,,Bahjoi
India,Northern,Uttar Pradesh,,Bahraich
India,Northern,Uttar Pradesh,,Bahsuma
India,Eastern,West Bengal,,Bahula
India,Northern,Uttar Pradesh,,Bahuwa
India,Eastern,West Bengal,,Baidyabati
India,Central,Madhya Pradesh,,Baihar
India,Central,Chhattisgarh,,Baikunthpur
India,Central,Madhya Pradesh,,Baikunthpur
India,Southern,Karnataka,,Bail
India,Northeastern,Mizoram,,Bairabi
India,Eastern,West Bengal,,Bairatisal
India,Eastern,Bihar,,Bairgania
India,Southern,Karnataka,,Bajala
India,Northern,Uttar Pradesh,,Bajna
India,Southern,Karnataka,,Bajpe
India,Northern,Uttaranchal,,Bajpur
India,Western,Gujarat,,Bajva
India,Northern,Rajasthan,,Bakani
India,Northern,Uttar Pradesh,,Bakewar
India,Eastern,Bihar,,Bakhtiarpur
India,Northern,Uttar Pradesh,,Bakiabad
India,Northern,Himachal Pradesh,,Bakloh
India,Northern,Punjab,,Balachaur
India,Central,Madhya Pradesh,,Balaghat
India,Northeastern,Orissa,,Balagoda
India,Southern,Tamil Nadu,,Balakrishnampatti
India,Southern,Tamil Nadu,,Balakrishnapuram
India,Northeastern,Orissa,,Balangir
India,Southern,Tamil Nadu,,Balapallam
India,Western,Maharashtra,,Balapur
India,Eastern,West Bengal,,Balaram
India,Eastern,West Bengal,,Balarampur
India,Eastern,West Bengal,,Balarampur
India,Southern,Tamil Nadu,,Balasamudram
India,Western,Gujarat,,Balasinor
India,Northern,Uttar Pradesh,,Baldeo
India,Central,Madhya Pradesh,,Baldeogarh
India,Northeastern,Orissa,,Baleshwar
India,Northern,Rajasthan,,Bali
India,Eastern,Jharkhand,,Baliari
India,Eastern,West Bengal,,Balichak
India,Northeastern,Orissa,,Balimela
India,Eastern,Jharkhand,,Balkundra
India,Western,Maharashtra,,Ballarpur
India,Eastern,West Bengal,,Ballavpur
India,Northern,Uttar Pradesh,,Ballia
India,Eastern,West Bengal,,Bally
India,Eastern,West Bengal,,Bally
India,Central,Chhattisgarh,,Balod
India,Central,Chhattisgarh,,Baloda
India,Central,Chhattisgarh,,Baloda
India,Northern,Rajasthan,,Balotra
India,Northern,Uttar Pradesh,,Balrampur
India,Northeastern,Orissa,,Balugaon
India,Eastern,West Bengal,,Balurghat
India,Western,Goa,,Bambolim
India,Central,Madhya Pradesh,,Bamhani
India,Central,Madhya Pradesh,,Bamor
India,Central,Madhya Pradesh,,Bamora
India,Northeastern,Assam,,Bamun
India,Eastern,West Bengal,,Bamunari
India,Northeastern,Orissa,,Banapur
India,Eastern,West Bengal,,Banarhat
India,Central,Chhattisgarh,,Banarsi
India,Northern,Uttar Pradesh,,Banat
India,Northern,Punjab,,Banaur
India,Northern,Uttaranchal,,Banbasa
India,Central,Madhya Pradesh,,Banda
India,Northern,Uttar Pradesh,,Banda
India,Southern,Andhra Pradesh,,Bandarulanka
India,Eastern,Jharkhand,,Bandhgora
India,Northern,Uttaranchal,,Bandia
India,Northern,Rajasthan,,Bandikui
India,Northern,Jammu & Kashmir,,Bandipore
India,Western,Goa,,Bandora
India,Northern,Punjab,,Banga
India,Southern,Karnataka,,Bangalore
India,Eastern,West Bengal,,Bangaon
India,Southern,Karnataka,,Bangarapet
India,Northern,Uttar Pradesh,,Bangarmau
India,Central,Madhya Pradesh,,Bangawan
India,Southern,Kerala,,Bangramanjeshwar
India,Northeastern,Orissa,,Bangura
India,Northern,Jammu & Kashmir,,Banihal
India,Northern,Himachal Pradesh,,Banjar
India,Eastern,Bihar,,Banka
India,Southern,Karnataka,,Bankapura
India,Northeastern,Orissa,,Banki
India,Northern,Uttar Pradesh,,Banki
India,Northern,Delhi,,Bankner
India,Eastern,West Bengal,,Bankra
India,Eastern,West Bengal,,Bankura
India,Eastern,Bihar,,Banmankhi
India,Southern,Karnataka,,Bannur
India,Central,Madhya Pradesh,,Bansatar
India,Eastern,West Bengal,,Bansberia
India,Northern,Uttar Pradesh,,Bansdih
India,Northern,Uttar Pradesh,,Bansgaon
India,Eastern,West Bengal,,Banshra
India,Northern,Uttar Pradesh,,Bansi
India,Northern,Rajasthan,,Banswara
India,Western,Gujarat,,Bantwa
India,Southern,Karnataka,,Bantwal
India,Eastern,West Bengal,,Banupur
India,Southern,Andhra Pradesh,,Bapatla
India,Eastern,West Bengal,,Bara
India,Eastern,West Bengal,,Barabazar
India,Northern,Uttar Pradesh,,Baragaon
India,Northern,Uttar Pradesh,,Baragaon
India,Eastern,Bihar,,Barahiya
India,Central,Madhya Pradesh,,Baraily
India,Eastern,Jharkhand,,Barajamda
India,Western,Maharashtra,,Baramati
India,Northern,Jammu & Kashmir,,Baramula
India,Northern,Rajasthan,,Baran
India,Eastern,West Bengal,,Baranagar
India,Northeastern,Orissa,,Barapali
India,Eastern,West Bengal,,Barasat
India,Eastern,Bihar,,Barauli
India,Eastern,Bihar,,Barauni
India,Northern,Uttar Pradesh,,Baraut
India,Northeastern,Assam,,Barbari
India,Eastern,Bihar,,Barbigha
India,Northeastern,Orissa,,Barbil
India,Eastern,West Bengal,,Barddhaman
India,Western,Gujarat,,Bardoli
India,Northern,Uttar Pradesh,,Bareilly
India,Northern,Uttar Pradesh,,Bareilly
India,Central,Madhya Pradesh,,Barela
India,Northern,Punjab,,Baretta
India,Northeastern,Orissa,,Bargarh
India,Central,Madhya Pradesh,,Barghat
India,Southern,Tamil Nadu,,Bargur
India,Eastern,Bihar,,Barh
India,Northern,Uttar Pradesh,,Barhalganj
India,Northern,Uttar Pradesh,,Barhani
India,Eastern,Jharkhand,,Barhi
India,Central,Madhya Pradesh,,Barhi
India,Northern,Rajasthan,,Bari
India,Northern,Jammu & Kashmir,,Bari
India,Northern,Rajasthan,,Bari
India,Central,Madhya Pradesh,,Barigarh
India,Eastern,West Bengal,,Barijhati
India,Northeastern,Orissa,,Baripada
India,Northern,Punjab,,Bariwala
India,Eastern,West Bengal,,Barjora
India,Eastern,Jharkhand,,Barkakana
India,Northern,Uttar Pradesh,,Barkhera
India,Northern,Uttaranchal,,Barkot
India,Northern,Rajasthan,,Barmer
India,Northern,Punjab,,Barnala
India,Northeastern,Assam,,Barpathar
India,Northeastern,Assam,,Barpeta
India,Northeastern,Assam,,Barpeta
India,Eastern,West Bengal,,Barrackpur
India,Eastern,West Bengal,,Barrackpur
India,Northern,Uttar Pradesh,,Barsana
India,Western,Maharashtra,,Barshi
India,Northern,Uttar Pradesh,,Barua
India,Eastern,Jharkhand,,Barughutu
India,Eastern,West Bengal,,Baruihuda
India,Eastern,West Bengal,,Baruipur
India,Eastern,Jharkhand,,Barwadih
India,Central,Madhya Pradesh,,Barwaha
India,Northern,Haryana,,Barwala
India,Central,Madhya Pradesh,,Barwani
India,Northern,Uttar Pradesh,,Barwar
India,Northeastern,Arunachal Pradesh,,Basar
India,Eastern,Jharkhand,,Basaria
India,Southern,Karnataka,,Basavakalyan
India,Southern,Karnataka,,Basavana
India,Northern,Jammu & Kashmir,,Bashohli
India,Eastern,West Bengal,,Basirhat
India,Eastern,West Bengal,,Baska
India,Western,Maharashtra,,Basmath
India,Central,Chhattisgarh,,Basna
India,Northern,Rajasthan,,Basni
India,Central,Madhya Pradesh,,Basoda
India,Northern,Punjab,,Bassi
India,Northern,Uttar Pradesh,,Basti
India,Northeastern,Orissa,,Basudebpur
India,Northeastern,Assam,,Basugaon
India,Eastern,Jharkhand,,Basukinath
India,Northern,Punjab,,Batala
India,Northern,Punjab,,Bathinda
India,Southern,Tamil Nadu,,Batlagundu
India,Northern,Jammu & Kashmir,,Batote
India,Northeastern,Orissa,,Baudhgarh
India,Western,Gujarat,,Bavla
India,Northern,Haryana,,Bawal
India,Northern,Delhi,,Bawana
India,Northern,Haryana,,Bawani
India,Northern,Rajasthan,,Bayana
India,Northern,Rajasthan,,Beawar
India,Western,Gujarat,,Bedi
India,Northern,Rajasthan,,Beejoliya
India,Northern,Jammu & Kashmir,,Beerwah
India,Central,Madhya Pradesh,,Begamganj
India,Eastern,West Bengal,,Begampur
India,Northern,Punjab,,Begowal
India,Northern,Delhi,,Begum
India,Northern,Uttar Pradesh,,Begumabad
India,Northern,Rajasthan,,Begun
India,Eastern,Bihar,,Begusarai
India,Northern,Rajasthan,,Behat
India,Eastern,Bihar,,Behea
India,Northern,Rajasthan,,Behror
India,Northern,Uttar Pradesh,,Behta
India,Northern,Uttar Pradesh,,Bela
India,Northeastern,Orissa,,Belagachhia
India,Eastern,West Bengal,,Beldanga
India,Eastern,West Bengal,,Beldubi
India,Eastern,West Bengal,,Belebathan
India,Southern,Karnataka,,Belgaum
India,Southern,Karnataka,,Belgaum
India,Eastern,West Bengal,,Beliatore
India,Northeastern,Orissa,,Bellaguntha
India,Southern,Andhra Pradesh,,Bellampalle
India,Southern,Karnataka,,Bellary
India,Northeastern,Tripura,,Belonia
India,Northeastern,Orissa,,Belpahar
India,Eastern,Bihar,,Belsand
India,Southern,Karnataka,,Beltangadi
India,Northern,Uttar Pradesh,,Belthara
India,Southern,Tamil Nadu,,Belur
India,Southern,Karnataka,,Belur
India,Southern,Karnataka,,Belvata
India,Central,Chhattisgarh,,Bemetra
India,Western,Goa,,Benaulim
India,Northern,Uttar Pradesh,,Beniganj
India,Central,Madhya Pradesh,,Beohari
India,Central,Madhya Pradesh,,Berasia
India,Northern,Haryana,,Beri
India,Eastern,Jharkhand,,Bermo
India,Southern,Andhra Pradesh,,Bestavaripeta
India,Northern,Uttar Pradesh,,Beswan
India,Southern,Andhra Pradesh,,Bethamcheria
India,Central,Madhya Pradesh,,Betma
India,Eastern,Bihar,,Bettiah
India,Central,Madhya Pradesh,,Betul
India,Central,Madhya Pradesh,,Betul-Bazar
India,Northern,Uttar Pradesh,,Bewar
India,Southern,Kerala,,Beypore
India,Northern,Punjab,,Bhabat
India,Eastern,Bihar,,Bhabua
India,Western,Gujarat,,Bhachau
India,Northern,Uttar Pradesh,,Bhadarsa
India,Northern,Punjab,,Bhadaur
India,Northern,Jammu & Kashmir,,Bhaderwah
India,Northern,Uttar Pradesh,,Bhadohi
India,Northern,Rajasthan,,Bhadra
India,Southern,Andhra Pradesh,,Bhadrachalam
India,Northeastern,Orissa,,Bhadrak
India,Western,Maharashtra,,Bhadravati
India,Southern,Karnataka,,Bhadravati
India,Eastern,West Bengal,,Bhadreswar
India,Eastern,Bihar,,Bhagalpur
India,Eastern,Jharkhand,,Bhagatdih
India,Western,Maharashtra,,Bhagur
India,Northern,Uttar Pradesh,,Bhagwant
India,Southern,Andhra Pradesh,,Bhainsa
India,Central,Madhya Pradesh,,Bhainsdehi
India,Northern,Rajasthan,,Bhalariya
India,Southern,Karnataka,,Bhalki
India,Northern,Delhi,,Bhalswa
India,Central,Madhya Pradesh,,Bhamodi
India,Western,Maharashtra,,Bhandara
India,Eastern,West Bengal,,Bhandardaha
India,Central,Madhya Pradesh,,Bhander
India,Eastern,West Bengal,,Bhangar
India,Eastern,West Bengal,,Bhangri
India,Northeastern,Orissa,,Bhanjanagar
India,Northern,Punjab,,Bhankharpur
India,Eastern,West Bengal,,Bhanowara
India,Central,Madhya Pradesh,,Bhanpura
India,Central,Chhattisgarh,,Bhanpuri
India,Western,Gujarat,,Bhanvad
India,Northern,Uttaranchal,,Bharat
India,Northern,Uttar Pradesh,,Bharatganj
India,Northern,Rajasthan,,Bharatpur
India,Northern,Uttar Pradesh,,Bhargain
India,Northern,Punjab,,Bharoli
India,Northern,Uttar Pradesh,,Bharthana
India,Western,Gujarat,,Bharuch
India,Western,Gujarat,,Bharuch
India,Northern,Uttar Pradesh,,Bharuhana
India,Central,Madhya Pradesh,,Bharveli
